,Coluna1,DataExcel,SetorIndustrial,UF,Regiao,Consumo,DataVersao
9342,20250201,2025-02-01,"38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",SC,Sul,"4926,13",23/02/2026
9343,20250201,2025-02-01,"38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",SP,Sudeste,"16290,023",23/02/2026
9344,20250201,2025-02-01,"38 - COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",TO,Norte,"7,973",23/02/2026
9345,20250201,2025-02-01,39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS,AM,Norte,-11226,23/02/2026
9346,20250201,2025-02-01,39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS,MS,Centro-Oeste,"0,1",23/02/2026
9347,20250201,2025-02-01,39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS,RO,Norte,"0,983",23/02/2026
9348,20250201,2025-02-01,39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS,RS,Sul,"0,484",23/02/2026
9349,20250201,2025-02-01,39 - DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS,SP,Sudeste,"12,665",23/02/2026
9350,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,AC,Norte,"29,819",23/02/2026
9351,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,AL,Nordeste,"131,405",23/02/2026
9352,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,AM,Norte,719,23/02/2026
9353,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,AP,Norte,"95,977",23/02/2026
9354,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,CE,Nordeste,"291,764",23/02/2026
9355,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,ES,Sudeste,"287,338",23/02/2026
9356,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,GO,Centro-Oeste,31,23/02/2026
9357,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,MA,Nordeste,"409,353",23/02/2026
9358,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,MG,Sudeste,"1404,835",23/02/2026
9359,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,MS,Centro-Oeste,"281,579",23/02/2026
9360,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,MT,Centro-Oeste,"1310,129",23/02/2026
9361,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,PA,Norte,"784,479",23/02/2026
9362,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,PB,Nordeste,"942,158",23/02/2026
9363,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,PI,Nordeste,"81,63",23/02/2026
9364,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,PR,Sul,"14052,941",23/02/2026
9365,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,RJ,Sudeste,"1641,686",23/02/2026
9366,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,RO,Norte,"63,314",23/02/2026
9367,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,RR,Norte,"0,1",23/02/2026
9368,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,RS,Sul,"1903,9",23/02/2026
9369,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,SC,Sul,"23222,871",23/02/2026
9370,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,SE,Nordeste,"311,509",23/02/2026
9371,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,SP,Sudeste,"3379,524",23/02/2026
9372,20250201,2025-02-01,41 - CONSTRUÇÃO DE EDIFÍCIOS,TO,Norte,"832,029",23/02/2026
9373,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,AC,Norte,"6,041",23/02/2026
9374,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,AL,Nordeste,"79,077",23/02/2026
9375,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,AM,Norte,254,23/02/2026
9376,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,AP,Norte,"1,26",23/02/2026
9377,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,CE,Nordeste,"681,358",23/02/2026
9378,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,ES,Sudeste,"90,129",23/02/2026
9379,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,GO,Centro-Oeste,406,23/02/2026
9380,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,MA,Nordeste,"1766,044",23/02/2026
9381,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,MG,Sudeste,"774,808",23/02/2026
9382,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,MS,Centro-Oeste,"544,754",23/02/2026
9383,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,MT,Centro-Oeste,"554,475",23/02/2026
9384,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,PA,Norte,"340,363",23/02/2026
9385,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,PB,Nordeste,"114,711",23/02/2026
9386,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,PI,Nordeste,"47,18",23/02/2026
9387,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,PR,Sul,"3419,998",23/02/2026
9388,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,RJ,Sudeste,"1095,648",23/02/2026
9389,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,RO,Norte,"189,918",23/02/2026
9390,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,RS,Sul,"1240,549",23/02/2026
9391,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,SC,Sul,"1373,702",23/02/2026
9392,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,SE,Nordeste,"47,604",23/02/2026
9393,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,SP,Sudeste,"7403,529",23/02/2026
9394,20250201,2025-02-01,42 - OBRAS DE INFRA-ESTRUTURA,TO,Norte,"11,769",23/02/2026
9395,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,AC,Norte,"8,822",23/02/2026
9396,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,AL,Nordeste,"39,417",23/02/2026
9397,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,AM,Norte,2574,23/02/2026
9398,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,AP,Norte,"36,612",23/02/2026
9399,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,CE,Nordeste,"119,242",23/02/2026
9400,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,DF,Centro-Oeste,"3117,256",23/02/2026
9401,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,ES,Sudeste,"36,596",23/02/2026
9402,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,GO,Centro-Oeste,586,23/02/2026
9403,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,MA,Nordeste,"125,65",23/02/2026
9404,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,MG,Sudeste,"124,681",23/02/2026
9405,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,MS,Centro-Oeste,"95,467",23/02/2026
9406,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,MT,Centro-Oeste,"155,376",23/02/2026
9407,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,PA,Norte,"117,321",23/02/2026
9408,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,PI,Nordeste,"27,32",23/02/2026
9409,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,PR,Sul,"1,286",23/02/2026
9410,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,RJ,Sudeste,"809,721",23/02/2026
9411,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,RO,Norte,"143,405",23/02/2026
9412,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,RS,Sul,"228,355",23/02/2026
9413,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,SC,Sul,"27237,843",23/02/2026
9414,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,SP,Sudeste,"2371,903",23/02/2026
9415,20250201,2025-02-01,43 - SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,TO,Norte,"13,85",23/02/2026
9416,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,AM,Norte,7,23/02/2026
9417,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,DF,Centro-Oeste,"0,906",23/02/2026
9418,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,ES,Sudeste,"16,179",23/02/2026
9419,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,MA,Nordeste,"31,514",23/02/2026
9420,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,MG,Sudeste,13957,23/02/2026
9421,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,MS,Centro-Oeste,"0,166",23/02/2026
9422,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,PA,Norte,"17,669",23/02/2026
9423,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,PB,Nordeste,"7,893",23/02/2026
9424,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,PE,Nordeste,10,23/02/2026
9425,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,PR,Sul,"248,301",23/02/2026
9426,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,RO,Norte,"0,452",23/02/2026
9427,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,RS,Sul,"287,46",23/02/2026
9428,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,SC,Sul,"3696,537",23/02/2026
9429,20250101,2025-01-01,05 - EXTRAÇÃO DE CARVÃO MINERAL,SP,Sudeste,"67,412",23/02/2026
9430,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,AL,Nordeste,"6416,448",23/02/2026
9431,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,AM,Norte,66,23/02/2026
9432,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,BA,Nordeste,40076,23/02/2026
9433,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,CE,Nordeste,"1321,311",23/02/2026
9434,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,DF,Centro-Oeste,"0,737",23/02/2026
9435,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,ES,Sudeste,"6537,705",23/02/2026
9436,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,MA,Nordeste,"256,826",23/02/2026
9437,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,MG,Sudeste,"72,875",23/02/2026
9438,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,MT,Centro-Oeste,"5,744",23/02/2026
9439,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,PA,Norte,"10,229",23/02/2026
9440,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,PB,Nordeste,"1,182",23/02/2026
9441,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,PI,Nordeste,"2,08",23/02/2026
9442,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,PR,Sul,2141,23/02/2026
9443,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,RJ,Sudeste,"5495,602",23/02/2026
9444,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,RN,Nordeste,47753,23/02/2026
9445,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,RS,Sul,"312,723",23/02/2026
9446,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,SC,Sul,"2,079",23/02/2026
9447,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,SE,Nordeste,"382,842",23/02/2026
9448,20250101,2025-01-01,06 - EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL,SP,Sudeste,"11,323",23/02/2026
9449,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,AL,Nordeste,"6,081",23/02/2026
9450,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,AM,Norte,165,23/02/2026
9451,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,AP,Norte,"124,835",23/02/2026
9452,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,BA,Nordeste,76500,23/02/2026
9453,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,CE,Nordeste,"8,833",23/02/2026
9454,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,ES,Sudeste,"119746,892",23/02/2026
9455,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,GO,Centro-Oeste,"50565,719",23/02/2026
9456,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,MA,Nordeste,"42699,864",23/02/2026
9457,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,MG,Sudeste,"564709,251",23/02/2026
9458,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,MS,Centro-Oeste,"2723,502",23/02/2026
9459,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,MT,Centro-Oeste,"18033,806",23/02/2026
9460,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,PA,Norte,"333466,765",23/02/2026
9461,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,PB,Nordeste,"14,218",23/02/2026
9462,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,PE,Nordeste,69,23/02/2026
9463,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,PI,Nordeste,"17,9",23/02/2026
9464,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,PR,Sul,466,23/02/2026
9465,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,RJ,Sudeste,"2028,607",23/02/2026
9466,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,RN,Nordeste,325,23/02/2026
9467,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,RO,Norte,"2977,275",23/02/2026
9468,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,RS,Sul,"139,707",23/02/2026
9469,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,SC,Sul,"50,685",23/02/2026
9470,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,SE,Nordeste,"28,929",23/02/2026
9471,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,SP,Sudeste,"1546,623",23/02/2026
9472,20250101,2025-01-01,07 - EXTRAÇÃO DE MINERAIS METÁLICOS,TO,Norte,"3791,175",23/02/2026
9473,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,AC,Norte,"0,37",23/02/2026
9474,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,AL,Nordeste,"953,626",23/02/2026
9475,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,AM,Norte,107,23/02/2026
9476,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,BA,Nordeste,16504,23/02/2026
9477,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,CE,Nordeste,"3275,441",23/02/2026
9478,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,DF,Centro-Oeste,"0,711",23/02/2026
9479,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,ES,Sudeste,"6591,931",23/02/2026
9480,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,GO,Centro-Oeste,35996,23/02/2026
9481,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,MA,Nordeste,"1414,497",23/02/2026
9482,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,MG,Sudeste,"77031,593",23/02/2026
9483,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,MS,Centro-Oeste,"4123,222",23/02/2026
9484,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,MT,Centro-Oeste,"7650,949",23/02/2026
9485,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,PA,Norte,"11669,622",23/02/2026
9486,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,PB,Nordeste,"1145,644",23/02/2026
9487,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,PE,Nordeste,4159,23/02/2026
9488,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,PI,Nordeste,"293,52",23/02/2026
9489,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,PR,Sul,"14548,462",23/02/2026
9490,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,RJ,Sudeste,"2228,448",23/02/2026
9491,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,RN,Nordeste,6251,23/02/2026
9492,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,RO,Norte,"441,935",23/02/2026
9493,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,RR,Norte,"1,255",23/02/2026
9494,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,RS,Sul,"4543,701",23/02/2026
9495,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,SC,Sul,"6790,856",23/02/2026
9496,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,SE,Nordeste,"13995,6",23/02/2026
9497,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,SP,Sudeste,"30547,459",23/02/2026
9498,20250101,2025-01-01,08 - EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS,TO,Norte,"2870,432",23/02/2026
9499,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,AL,Nordeste,"2,486",23/02/2026
9500,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,AM,Norte,116,23/02/2026
9501,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,BA,Nordeste,2081,23/02/2026
9502,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,CE,Nordeste,"1,171",23/02/2026
9503,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,ES,Sudeste,"142,04",23/02/2026
9504,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,GO,Centro-Oeste,332,23/02/2026
9505,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,MA,Nordeste,"75,802",23/02/2026
9506,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,MG,Sudeste,10,23/02/2026
9507,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,MS,Centro-Oeste,"3,418",23/02/2026
9508,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,MT,Centro-Oeste,"166,531",23/02/2026
9509,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,PA,Norte,"659,316",23/02/2026
9510,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,PE,Nordeste,7,23/02/2026
9511,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,PR,Sul,180,23/02/2026
9512,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,RJ,Sudeste,"634,406",23/02/2026
9513,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,RN,Nordeste,1072,23/02/2026
9514,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,RO,Norte,"1356,552",23/02/2026
9515,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,RS,Sul,"9,028",23/02/2026
9516,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,SC,Sul,"125,409",23/02/2026
9517,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,SE,Nordeste,"15842,404",23/02/2026
9518,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,SP,Sudeste,"2131,971",23/02/2026
9519,20250101,2025-01-01,09 - ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS,TO,Norte,"58,847",23/02/2026
9520,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,AC,Norte,"2361,252",23/02/2026
9521,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,AL,Nordeste,"6624,815",23/02/2026
9522,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,AM,Norte,9696,23/02/2026
9523,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,AP,Norte,"2287,879",23/02/2026
9524,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,BA,Nordeste,62455,23/02/2026
9525,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,CE,Nordeste,"35058,819",23/02/2026
9526,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,DF,Centro-Oeste,"11798,499",23/02/2026
9527,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,ES,Sudeste,"28294,114",23/02/2026
9528,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,GO,Centro-Oeste,"139446,806",23/02/2026
9529,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,MA,Nordeste,"9540,047",23/02/2026
9530,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,MG,Sudeste,"253937,825",23/02/2026
9531,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,MS,Centro-Oeste,"76050,509",23/02/2026
9532,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,MT,Centro-Oeste,"122778,989",23/02/2026
9533,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,PA,Norte,"52462,776",23/02/2026
9534,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,PB,Nordeste,"14167,604",23/02/2026
9535,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,PE,Nordeste,"46045,22",23/02/2026
9536,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,PI,Nordeste,"6715,09",23/02/2026
9537,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,PR,Sul,"425143,442",23/02/2026
9538,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,RJ,Sudeste,"26387,272",23/02/2026
9539,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,RN,Nordeste,10807,23/02/2026
9540,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,RO,Norte,"28904,651",23/02/2026
9541,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,RR,Norte,"595,993",23/02/2026
9542,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,RS,Sul,"203003,602",23/02/2026
9543,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,SC,Sul,"209154,19",23/02/2026
9544,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,SE,Nordeste,"12243,104",23/02/2026
9545,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,SP,Sudeste,"456099,786",23/02/2026
9546,20250101,2025-01-01,10 - FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,TO,Norte,"19504,611",23/02/2026
9547,20250101,2025-01-01,11 - FABRICAÇÃO DE BEBIDAS,AC,Norte,"206,575",23/02/2026
9548,20250101,2025-01-01,11 - FABRICAÇÃO DE BEBIDAS,AL,Nordeste,"2233,521",23/02/2026
9549,20250101,2025-01-01,11 - FABRICAÇÃO DE BEBIDAS,AM,Norte,6595,23/02/2026
